,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
0,300,400,60,3,0.0,10,0.0,5,3,2,1
1,300,400,60,3,0.0,10,0.0,5,3,2,1
2,300,400,60,3,0.0,10,0.0,5,3,2,1
3,300,400,60,2,3.0,10,3.0,4,1,2,2
4,300,400,60,2,3.0,10,3.0,4,1,2,2
5,300,400,60,1,3.0,8,3.0,4,4,2,2
6,300,400,60,13,3.0,10,3.0,2,1,1,2
7,300,400,60,13,3.0,10,3.0,2,1,1,2
8,300,400,60,13,3.0,10,3.0,2,1,1,2
9,300,400,60,13,3.0,10,3.0,2,1,1,2
10,300,400,60,13,3.0,10,3.0,2,1,1,2
11,300,400,60,13,3.0,10,3.0,2,1,1,2
12,300,400,60,13,3.0,10,3.0,2,1,1,2
13,300,400,60,13,3.0,10,3.0,2,1,1,2
14,300,400,60,13,3.0,10,3.0,2,1,1,2
15,300,400,60,13,3.0,10,3.0,2,1,1,2
16,300,400,60,13,3.0,10,3.0,2,1,1,2
17,300,400,60,13,3.0,10,3.0,2,1,1,2
18,300,400,60,13,3.0,10,3.0,2,1,1,2
19,300,400,60,3,1.0,2,0.0,2,1,1,3
20,300,400,60,3,1.0,2,0.0,2,1,1,3
21,300,400,60,3,1.0,2,0.0,2,1,1,3
22,300,400,60,1,3.0,5,3.0,2,1,2,2
23,300,400,60,1,1.0,10,3.0,4,2,2,2
24,300,400,60,3,3.0,2,1.0,2,1,2,9
25,300,400,60,3,3.0,2,1.0,2,1,2,9
26,300,400,60,3,3.0,2,1.0,2,1,2,9
27,300,400,60,7,3.0,6,2.0,2,1,2,9
28,300,400,60,7,3.0,6,2.0,2,1,2,9
29,300,400,60,7,3.0,6,2.0,2,1,2,9
30,300,400,60,7,3.0,6,2.0,2,1,2,9
31,300,400,60,7,3.0,6,2.0,2,1,2,9
32,300,400,60,7,3.0,6,2.0,2,1,2,9
33,300,400,60,7,3.0,6,2.0,2,1,2,9
34,300,400,60,2,2.0,8,3.0,4,2,2,2
35,300,400,60,2,2.0,8,3.0,4,2,2,2
36,300,400,60,1,1.0,7,3.0,4,2,2,2
37,300,400,60,15,2.0,6,2.0,2,1,2,3
38,300,400,60,15,2.0,6,2.0,2,1,2,3
39,300,400,60,15,2.0,6,2.0,2,1,2,3
40,300,400,60,15,2.0,6,2.0,2,1,2,3
41,300,400,60,15,2.0,6,2.0,2,1,2,3
42,300,400,60,15,2.0,6,2.0,2,1,2,3
43,300,400,60,15,2.0,6,2.0,2,1,2,3
44,300,400,60,15,2.0,6,2.0,2,1,2,3
45,300,400,60,15,2.0,6,2.0,2,1,2,3
46,300,400,60,15,2.0,6,2.0,2,1,2,3
47,300,400,60,15,2.0,6,2.0,2,1,2,3
48,300,400,60,15,2.0,6,2.0,2,1,2,3
49,300,400,60,15,2.0,6,2.0,2,1,2,3
50,300,400,60,15,2.0,6,2.0,2,1,2,3
51,300,400,60,15,2.0,6,2.0,2,1,2,3
52,300,400,60,5,3.0,6,3.0,4,3,1,2
53,300,400,60,5,3.0,6,3.0,4,3,1,2
54,300,400,60,5,3.0,6,3.0,4,3,1,2
55,300,400,60,5,3.0,6,3.0,4,3,1,2
56,300,400,60,5,3.0,6,3.0,4,3,1,2
57,300,400,60,1,3.0,8,3.0,2,1,2,2
58,300,400,60,3,3.0,9,2.0,2,1,2,9
59,300,400,60,3,3.0,9,2.0,2,1,2,9
60,300,400,60,3,3.0,9,2.0,2,1,2,9
61,300,400,60,2,3.0,6,2.0,2,1,1,1
62,300,400,60,2,3.0,6,2.0,2,1,1,1
63,300,400,60,2,2.0,6,3.0,2,1,1,2
64,300,400,60,2,2.0,6,3.0,2,1,1,2
65,300,400,60,2,3.0,10,3.0,4,2,2,2
66,300,400,60,2,3.0,10,3.0,4,2,2,2
67,300,400,60,2,1.0,4,1.0,2,1,2,9
68,300,400,60,2,1.0,4,1.0,2,1,2,9
69,300,400,60,1,3.0,6,2.0,4,2,1,2
70,300,400,60,3,3.0,7,3.0,3,2,1,2
71,300,400,60,3,3.0,7,3.0,3,2,1,2
72,300,400,60,3,3.0,7,3.0,3,2,1,2
73,300,400,60,1,3.0,6,3.0,4,2,1,2
74,300,400,60,4,3.0,7,3.0,4,2,2,2
75,300,400,60,4,3.0,7,3.0,4,2,2,2
76,300,400,60,4,3.0,7,3.0,4,2,2,2
77,300,400,60,4,3.0,7,3.0,4,2,2,2
78,300,400,60,1,3.0,9,3.0,2,1,2,2
79,300,400,60,16,2.0,10,3.0,2,1,2,3
80,300,400,60,16,2.0,10,3.0,2,1,2,3
81,300,400,60,16,2.0,10,3.0,2,1,2,3
82,300,400,60,16,2.0,10,3.0,2,1,2,3
83,300,400,60,16,2.0,10,3.0,2,1,2,3
84,300,400,60,16,2.0,10,3.0,2,1,2,3
85,300,400,60,16,2.0,10,3.0,2,1,2,3
86,300,400,60,16,2.0,10,3.0,2,1,2,3
87,300,400,60,16,2.0,10,3.0,2,1,2,3
88,300,400,60,16,2.0,10,3.0,2,1,2,3
89,300,400,60,16,2.0,10,3.0,2,1,2,3
90,300,400,60,16,2.0,10,3.0,2,1,2,3
91,300,400,60,16,2.0,10,3.0,2,1,2,3
92,300,400,60,16,2.0,10,3.0,2,1,2,3
93,300,400,60,16,2.0,10,3.0,2,1,2,3
94,300,400,60,16,2.0,10,3.0,2,1,2,3
95,300,400,60,2,0.0,10,3.0,4,1,1,2
96,300,400,60,2,0.0,10,3.0,4,1,1,2
97,300,400,60,10,3.0,6,3.0,2,1,1,2
98,300,400,60,10,3.0,6,3.0,2,1,1,2
99,300,400,60,10,3.0,6,3.0,2,1,1,2
100,300,400,60,10,3.0,6,3.0,2,1,1,2
101,300,400,60,10,3.0,6,3.0,2,1,1,2
102,300,400,60,10,3.0,6,3.0,2,1,1,2
103,300,400,60,10,3.0,6,3.0,2,1,1,2
104,300,400,60,10,3.0,6,3.0,2,1,1,2
105,300,400,60,10,3.0,6,3.0,2,1,1,2
106,300,400,60,10,3.0,6,3.0,2,1,1,2
107,300,400,60,6,2.0,7,2.0,2,1,2,9
108,300,400,60,6,2.0,7,2.0,2,1,2,9
109,300,400,60,6,2.0,7,2.0,2,1,2,9
110,300,400,60,6,2.0,7,2.0,2,1,2,9
