,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
0,900,1000,60,3,0.0,10,0.0,5,3,2,6
1,900,1000,60,3,0.0,10,0.0,5,3,2,6
2,900,1000,60,3,0.0,10,0.0,5,3,2,6
3,900,1000,60,2,3.0,10,3.0,4,1,2,2
4,900,1000,60,2,3.0,10,3.0,4,1,2,2
5,900,1000,60,1,3.0,8,3.0,4,4,2,2
6,900,1000,60,13,3.0,10,3.0,2,1,1,3
7,900,1000,60,13,3.0,10,3.0,2,1,1,3
8,900,1000,60,13,3.0,10,3.0,2,1,1,3
9,900,1000,60,13,3.0,10,3.0,2,1,1,3
10,900,1000,60,13,3.0,10,3.0,2,1,1,3
11,900,1000,60,13,3.0,10,3.0,2,1,1,3
12,900,1000,60,13,3.0,10,3.0,2,1,1,3
13,900,1000,60,13,3.0,10,3.0,2,1,1,3
14,900,1000,60,13,3.0,10,3.0,2,1,1,3
15,900,1000,60,13,3.0,10,3.0,2,1,1,3
16,900,1000,60,13,3.0,10,3.0,2,1,1,3
17,900,1000,60,13,3.0,10,3.0,2,1,1,3
18,900,1000,60,13,3.0,10,3.0,2,1,1,3
19,900,1000,60,3,1.0,2,0.0,2,1,1,6
20,900,1000,60,3,1.0,2,0.0,2,1,1,6
21,900,1000,60,3,1.0,2,0.0,2,1,1,6
22,900,1000,60,1,3.0,5,3.0,2,1,2,2
23,900,1000,60,1,1.0,10,3.0,4,2,2,2
24,900,1000,60,3,3.0,2,1.0,2,1,2,6
25,900,1000,60,3,3.0,2,1.0,2,1,2,6
26,900,1000,60,3,3.0,2,1.0,2,1,2,6
27,900,1000,60,7,3.0,6,2.0,2,1,2,6
28,900,1000,60,7,3.0,6,2.0,2,1,2,6
29,900,1000,60,7,3.0,6,2.0,2,1,2,6
30,900,1000,60,7,3.0,6,2.0,2,1,2,6
31,900,1000,60,7,3.0,6,2.0,2,1,2,6
32,900,1000,60,7,3.0,6,2.0,2,1,2,6
33,900,1000,60,7,3.0,6,2.0,2,1,2,6
34,900,1000,60,2,2.0,8,3.0,4,2,2,2
35,900,1000,60,2,2.0,8,3.0,4,2,2,2
36,900,1000,60,1,1.0,7,3.0,4,2,2,2
37,900,1000,60,15,2.0,6,2.0,2,1,2,1
38,900,1000,60,15,2.0,6,2.0,2,1,2,1
39,900,1000,60,15,2.0,6,2.0,2,1,2,1
40,900,1000,60,15,2.0,6,2.0,2,1,2,1
41,900,1000,60,15,2.0,6,2.0,2,1,2,1
42,900,1000,60,15,2.0,6,2.0,2,1,2,1
43,900,1000,60,15,2.0,6,2.0,2,1,2,1
44,900,1000,60,15,2.0,6,2.0,2,1,2,1
45,900,1000,60,15,2.0,6,2.0,2,1,2,1
46,900,1000,60,15,2.0,6,2.0,2,1,2,1
47,900,1000,60,15,2.0,6,2.0,2,1,2,1
48,900,1000,60,15,2.0,6,2.0,2,1,2,1
49,900,1000,60,15,2.0,6,2.0,2,1,2,1
50,900,1000,60,15,2.0,6,2.0,2,1,2,1
51,900,1000,60,15,2.0,6,2.0,2,1,2,1
52,900,1000,60,5,3.0,6,3.0,4,3,1,2
53,900,1000,60,5,3.0,6,3.0,4,3,1,2
54,900,1000,60,5,3.0,6,3.0,4,3,1,2
55,900,1000,60,5,3.0,6,3.0,4,3,1,2
56,900,1000,60,5,3.0,6,3.0,4,3,1,2
57,900,1000,60,1,3.0,8,3.0,2,1,2,2
58,900,1000,60,3,3.0,9,2.0,2,1,2,6
59,900,1000,60,3,3.0,9,2.0,2,1,2,6
60,900,1000,60,3,3.0,9,2.0,2,1,2,6
61,900,1000,60,2,3.0,6,2.0,2,1,1,3
62,900,1000,60,2,3.0,6,2.0,2,1,1,3
63,900,1000,60,2,2.0,6,3.0,2,1,1,2
64,900,1000,60,2,2.0,6,3.0,2,1,1,2
65,900,1000,60,2,3.0,10,3.0,4,2,2,2
66,900,1000,60,2,3.0,10,3.0,4,2,2,2
67,900,1000,60,2,1.0,4,1.0,2,1,2,6
68,900,1000,60,2,1.0,4,1.0,2,1,2,6
69,900,1000,60,1,3.0,6,2.0,4,2,1,2
70,900,1000,60,3,3.0,7,3.0,3,2,1,2
71,900,1000,60,3,3.0,7,3.0,3,2,1,2
72,900,1000,60,3,3.0,7,3.0,3,2,1,2
73,900,1000,60,1,3.0,6,3.0,4,2,1,2
74,900,1000,60,4,3.0,7,3.0,4,2,2,2
75,900,1000,60,4,3.0,7,3.0,4,2,2,2
76,900,1000,60,4,3.0,7,3.0,4,2,2,2
77,900,1000,60,4,3.0,7,3.0,4,2,2,2
78,900,1000,60,1,3.0,9,3.0,2,1,2,2
79,900,1000,60,16,2.0,10,3.0,2,1,2,1
80,900,1000,60,16,2.0,10,3.0,2,1,2,1
81,900,1000,60,16,2.0,10,3.0,2,1,2,1
82,900,1000,60,16,2.0,10,3.0,2,1,2,1
83,900,1000,60,16,2.0,10,3.0,2,1,2,1
84,900,1000,60,16,2.0,10,3.0,2,1,2,1
85,900,1000,60,16,2.0,10,3.0,2,1,2,1
86,900,1000,60,16,2.0,10,3.0,2,1,2,1
87,900,1000,60,16,2.0,10,3.0,2,1,2,1
88,900,1000,60,16,2.0,10,3.0,2,1,2,1
89,900,1000,60,16,2.0,10,3.0,2,1,2,1
90,900,1000,60,16,2.0,10,3.0,2,1,2,1
91,900,1000,60,16,2.0,10,3.0,2,1,2,1
92,900,1000,60,16,2.0,10,3.0,2,1,2,1
93,900,1000,60,16,2.0,10,3.0,2,1,2,1
94,900,1000,60,16,2.0,10,3.0,2,1,2,1
95,900,1000,60,2,0.0,10,3.0,4,1,1,2
96,900,1000,60,2,0.0,10,3.0,4,1,1,2
97,900,1000,60,10,3.0,6,3.0,2,1,1,3
98,900,1000,60,10,3.0,6,3.0,2,1,1,3
99,900,1000,60,10,3.0,6,3.0,2,1,1,3
100,900,1000,60,10,3.0,6,3.0,2,1,1,3
101,900,1000,60,10,3.0,6,3.0,2,1,1,3
102,900,1000,60,10,3.0,6,3.0,2,1,1,3
103,900,1000,60,10,3.0,6,3.0,2,1,1,3
104,900,1000,60,10,3.0,6,3.0,2,1,1,3
105,900,1000,60,10,3.0,6,3.0,2,1,1,3
106,900,1000,60,10,3.0,6,3.0,2,1,1,3
107,900,1000,60,6,2.0,7,2.0,2,1,2,6
108,900,1000,60,6,2.0,7,2.0,2,1,2,6
109,900,1000,60,6,2.0,7,2.0,2,1,2,6
110,900,1000,60,6,2.0,7,2.0,2,1,2,6
111,900,1000,60,6,2.0,7,2.0,2,1,2,6
112,900,1000,60,6,2.0,7,2.0,2,1,2,6
113,900,1000,60,3,3.0,10,3.0,1,1,1,3
114,900,1000,60,3,3.0,10,3.0,1,1,1,3
115,900,1000,60,3,3.0,10,3.0,1,1,1,3
116,900,1000,60,4,2.0,4,1.0,1,1,1,3
117,900,1000,60,4,2.0,4,1.0,1,1,1,3
118,900,1000,60,4,2.0,4,1.0,1,1,1,3
119,900,1000,60,4,2.0,4,1.0,1,1,1,3
120,900,1000,60,3,3.0,6,1.0,2,1,1,6
121,900,1000,60,3,3.0,6,1.0,2,1,1,6
122,900,1000,60,3,3.0,6,1.0,2,1,1,6
123,900,1000,60,2,3.0,7,2.0,1,1,2,6
124,900,1000,60,2,3.0,7,2.0,1,1,2,6
125,900,1000,60,1,3.0,6,3.0,4,3,2,2
126,900,1000,60,2,3.0,8,3.0,2,2,1,2
127,900,1000,60,2,3.0,8,3.0,2,2,1,2
128,900,1000,60,1,1.0,6,3.0,2,1,2,2
129,900,1000,60,1,3.0,5,1.0,4,2,1,2
130,900,1000,60,2,1.0,10,3.0,4,2,2,2
131,900,1000,60,2,1.0,10,3.0,4,2,2,2
132,900,1000,60,1,3.0,7,3.0,4,2,1,2
133,900,1000,60,1,3.0,7,3.0,4,2,2,2
134,900,1000,60,1,2.0,6,1.0,4,2,1,2
135,900,1000,60,1,2.0,5,1.0,4,2,1,2
136,900,1000,60,8,3.0,5,2.0,4,2,2,2
137,900,1000,60,8,3.0,5,2.0,4,2,2,2
138,900,1000,60,8,3.0,5,2.0,4,2,2,2
139,900,1000,60,8,3.0,5,2.0,4,2,2,2
140,900,1000,60,8,3.0,5,2.0,4,2,2,2
141,900,1000,60,8,3.0,5,2.0,4,2,2,2
142,900,1000,60,8,3.0,5,2.0,4,2,2,2
143,900,1000,60,8,3.0,5,2.0,4,2,2,2
144,900,1000,60,2,3.0,8,3.0,2,1,1,2
145,900,1000,60,2,3.0,8,3.0,2,1,1,2
146,900,1000,60,3,2.0,7,3.0,2,1,1,2
147,900,1000,60,3,2.0,7,3.0,2,1,1,2
148,900,1000,60,3,2.0,7,3.0,2,1,1,2
149,900,1000,60,1,2.0,8,3.0,4,3,1,2
150,900,1000,60,1,3.0,7,3.0,1,1,2,2
151,900,1000,60,1,0.0,2,0.0,4,1,1,5
152,900,1000,60,4,2.0,5,1.0,2,1,2,6
153,900,1000,60,4,2.0,5,1.0,2,1,2,6
154,900,1000,60,4,2.0,5,1.0,2,1,2,6
155,900,1000,60,4,2.0,5,1.0,2,1,2,6
156,900,1000,60,1,1.0,3,1.0,2,1,1,6
157,900,1000,60,5,2.0,7,2.0,2,1,2,6
158,900,1000,60,5,2.0,7,2.0,2,1,2,6
159,900,1000,60,5,2.0,7,2.0,2,1,2,6
160,900,1000,60,5,2.0,7,2.0,2,1,2,6
161,900,1000,60,5,2.0,7,2.0,2,1,2,6
162,900,1000,60,2,3.0,10,3.0,4,4,1,2
163,900,1000,60,2,3.0,10,3.0,4,4,1,2
164,900,1000,60,1,3.0,8,3.0,2,1,2,2
165,900,1000,60,2,2.0,4,2.0,2,1,2,3
166,900,1000,60,2,2.0,4,2.0,2,1,2,3
167,900,1000,60,1,2.0,7,2.0,4,3,1,2
168,900,1000,60,2,3.0,6,2.0,2,1,1,3
169,900,1000,60,2,3.0,6,2.0,2,1,1,3
170,900,1000,60,2,3.0,7,3.0,2,1,2,2
171,900,1000,60,2,3.0,7,3.0,2,1,2,2
172,900,1000,60,1,3.0,6,3.0,4,2,1,2
173,900,1000,60,1,1.0,10,3.0,3,1,2,2
174,900,1000,60,2,3.0,8,3.0,4,2,1,2
175,900,1000,60,2,3.0,8,3.0,4,2,1,2
176,900,1000,60,2,3.0,8,3.0,2,1,2,2
177,900,1000,60,2,3.0,8,3.0,2,1,2,2
178,900,1000,60,1,3.0,6,2.0,2,1,2,2
179,900,1000,60,1,1.0,6,2.0,1,1,1,2
180,900,1000,60,1,3.0,10,2.0,2,1,1,2
181,900,1000,60,1,3.0,6,2.0,2,1,1,2
182,900,1000,60,1,2.0,5,1.0,4,2,2,2
183,900,1000,60,1,1.0,3,2.0,4,1,2,2
184,900,1000,60,1,3.0,5,1.0,1,1,1,6
185,900,1000,60,38,3.0,7,3.0,2,1,1,1
186,900,1000,60,38,3.0,7,3.0,2,1,1,1
187,900,1000,60,38,3.0,7,3.0,2,1,1,1
188,900,1000,60,38,3.0,7,3.0,2,1,1,1
189,900,1000,60,38,3.0,7,3.0,2,1,1,1
190,900,1000,60,38,3.0,7,3.0,2,1,1,1
191,900,1000,60,38,3.0,7,3.0,2,1,1,1
192,900,1000,60,38,3.0,7,3.0,2,1,1,1
193,900,1000,60,38,3.0,7,3.0,2,1,1,1
194,900,1000,60,38,3.0,7,3.0,2,1,1,1
195,900,1000,60,38,3.0,7,3.0,2,1,1,1
196,900,1000,60,38,3.0,7,3.0,2,1,1,1
197,900,1000,60,38,3.0,7,3.0,2,1,1,1
198,900,1000,60,38,3.0,7,3.0,2,1,1,1
199,900,1000,60,38,3.0,7,3.0,2,1,1,1
200,900,1000,60,38,3.0,7,3.0,2,1,1,1
201,900,1000,60,38,3.0,7,3.0,2,1,1,1
