,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
0,1800,1900,60,3,0.0,10,0.0,5,3,2,1
1,1800,1900,60,3,0.0,10,0.0,5,3,2,1
2,1800,1900,60,3,0.0,10,0.0,5,3,2,1
3,1800,1900,60,2,3.0,10,3.0,4,1,2,1
4,1800,1900,60,2,3.0,10,3.0,4,1,2,1
5,1800,1900,60,1,3.0,8,3.0,4,4,2,1
6,1800,1900,60,13,3.0,10,3.0,2,1,1,1
7,1800,1900,60,13,3.0,10,3.0,2,1,1,1
8,1800,1900,60,13,3.0,10,3.0,2,1,1,1
9,1800,1900,60,13,3.0,10,3.0,2,1,1,1
10,1800,1900,60,13,3.0,10,3.0,2,1,1,1
11,1800,1900,60,13,3.0,10,3.0,2,1,1,1
12,1800,1900,60,13,3.0,10,3.0,2,1,1,1
13,1800,1900,60,13,3.0,10,3.0,2,1,1,1
14,1800,1900,60,13,3.0,10,3.0,2,1,1,1
15,1800,1900,60,13,3.0,10,3.0,2,1,1,1
16,1800,1900,60,13,3.0,10,3.0,2,1,1,1
17,1800,1900,60,13,3.0,10,3.0,2,1,1,1
18,1800,1900,60,13,3.0,10,3.0,2,1,1,1
19,1800,1900,60,3,1.0,2,0.0,2,1,1,1
20,1800,1900,60,3,1.0,2,0.0,2,1,1,1
21,1800,1900,60,3,1.0,2,0.0,2,1,1,1
22,1800,1900,60,1,3.0,5,3.0,2,1,2,1
23,1800,1900,60,1,1.0,10,3.0,4,2,2,1
24,1800,1900,60,3,3.0,2,1.0,2,1,2,1
25,1800,1900,60,3,3.0,2,1.0,2,1,2,1
26,1800,1900,60,3,3.0,2,1.0,2,1,2,1
27,1800,1900,60,7,3.0,6,2.0,2,1,2,1
28,1800,1900,60,7,3.0,6,2.0,2,1,2,1
29,1800,1900,60,7,3.0,6,2.0,2,1,2,1
30,1800,1900,60,7,3.0,6,2.0,2,1,2,1
31,1800,1900,60,7,3.0,6,2.0,2,1,2,1
32,1800,1900,60,7,3.0,6,2.0,2,1,2,1
33,1800,1900,60,7,3.0,6,2.0,2,1,2,1
34,1800,1900,60,2,2.0,8,3.0,4,2,2,1
35,1800,1900,60,2,2.0,8,3.0,4,2,2,1
36,1800,1900,60,1,1.0,7,3.0,4,2,2,1
37,1800,1900,60,15,2.0,6,2.0,2,1,2,1
38,1800,1900,60,15,2.0,6,2.0,2,1,2,1
39,1800,1900,60,15,2.0,6,2.0,2,1,2,1
40,1800,1900,60,15,2.0,6,2.0,2,1,2,1
41,1800,1900,60,15,2.0,6,2.0,2,1,2,1
42,1800,1900,60,15,2.0,6,2.0,2,1,2,1
43,1800,1900,60,15,2.0,6,2.0,2,1,2,1
44,1800,1900,60,15,2.0,6,2.0,2,1,2,1
45,1800,1900,60,15,2.0,6,2.0,2,1,2,1
46,1800,1900,60,15,2.0,6,2.0,2,1,2,1
47,1800,1900,60,15,2.0,6,2.0,2,1,2,1
48,1800,1900,60,15,2.0,6,2.0,2,1,2,1
49,1800,1900,60,15,2.0,6,2.0,2,1,2,1
50,1800,1900,60,15,2.0,6,2.0,2,1,2,1
51,1800,1900,60,15,2.0,6,2.0,2,1,2,1
52,1800,1900,60,5,3.0,6,3.0,4,3,1,1
53,1800,1900,60,5,3.0,6,3.0,4,3,1,1
54,1800,1900,60,5,3.0,6,3.0,4,3,1,1
55,1800,1900,60,5,3.0,6,3.0,4,3,1,1
56,1800,1900,60,5,3.0,6,3.0,4,3,1,1
57,1800,1900,60,1,3.0,8,3.0,2,1,2,1
58,1800,1900,60,3,3.0,9,2.0,2,1,2,1
59,1800,1900,60,3,3.0,9,2.0,2,1,2,1
60,1800,1900,60,3,3.0,9,2.0,2,1,2,1
61,1800,1900,60,2,3.0,6,2.0,2,1,1,1
62,1800,1900,60,2,3.0,6,2.0,2,1,1,1
63,1800,1900,60,2,2.0,6,3.0,2,1,1,1
64,1800,1900,60,2,2.0,6,3.0,2,1,1,1
65,1800,1900,60,2,3.0,10,3.0,4,2,2,1
