,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
0,2000,2100,60,3,0.0,10,0.0,5,3,2,1
1,2000,2100,60,3,0.0,10,0.0,5,3,2,1
2,2000,2100,60,3,0.0,10,0.0,5,3,2,1
3,2000,2100,60,2,3.0,10,3.0,4,1,2,1
4,2000,2100,60,2,3.0,10,3.0,4,1,2,1
5,2000,2100,60,1,3.0,8,3.0,4,4,2,1
6,2000,2100,60,13,3.0,10,3.0,2,1,1,1
7,2000,2100,60,13,3.0,10,3.0,2,1,1,1
8,2000,2100,60,13,3.0,10,3.0,2,1,1,1
9,2000,2100,60,13,3.0,10,3.0,2,1,1,1
10,2000,2100,60,13,3.0,10,3.0,2,1,1,1
11,2000,2100,60,13,3.0,10,3.0,2,1,1,1
12,2000,2100,60,13,3.0,10,3.0,2,1,1,1
13,2000,2100,60,13,3.0,10,3.0,2,1,1,1
14,2000,2100,60,13,3.0,10,3.0,2,1,1,1
15,2000,2100,60,13,3.0,10,3.0,2,1,1,1
16,2000,2100,60,13,3.0,10,3.0,2,1,1,1
17,2000,2100,60,13,3.0,10,3.0,2,1,1,1
18,2000,2100,60,13,3.0,10,3.0,2,1,1,1
19,2000,2100,60,3,1.0,2,0.0,2,1,1,1
20,2000,2100,60,3,1.0,2,0.0,2,1,1,1
21,2000,2100,60,3,1.0,2,0.0,2,1,1,1
22,2000,2100,60,1,3.0,5,3.0,2,1,2,1
23,2000,2100,60,1,1.0,10,3.0,4,2,2,1
24,2000,2100,60,3,3.0,2,1.0,2,1,2,1
25,2000,2100,60,3,3.0,2,1.0,2,1,2,1
26,2000,2100,60,3,3.0,2,1.0,2,1,2,1
27,2000,2100,60,7,3.0,6,2.0,2,1,2,1
28,2000,2100,60,7,3.0,6,2.0,2,1,2,1
29,2000,2100,60,7,3.0,6,2.0,2,1,2,1
30,2000,2100,60,7,3.0,6,2.0,2,1,2,1
31,2000,2100,60,7,3.0,6,2.0,2,1,2,1
32,2000,2100,60,7,3.0,6,2.0,2,1,2,1
33,2000,2100,60,7,3.0,6,2.0,2,1,2,1
34,2000,2100,60,2,2.0,8,3.0,4,2,2,1
35,2000,2100,60,2,2.0,8,3.0,4,2,2,1
36,2000,2100,60,1,1.0,7,3.0,4,2,2,1
37,2000,2100,60,15,2.0,6,2.0,2,1,2,1
38,2000,2100,60,15,2.0,6,2.0,2,1,2,1
39,2000,2100,60,15,2.0,6,2.0,2,1,2,1
40,2000,2100,60,15,2.0,6,2.0,2,1,2,1
41,2000,2100,60,15,2.0,6,2.0,2,1,2,1
42,2000,2100,60,15,2.0,6,2.0,2,1,2,1
43,2000,2100,60,15,2.0,6,2.0,2,1,2,1
44,2000,2100,60,15,2.0,6,2.0,2,1,2,1
45,2000,2100,60,15,2.0,6,2.0,2,1,2,1
46,2000,2100,60,15,2.0,6,2.0,2,1,2,1
47,2000,2100,60,15,2.0,6,2.0,2,1,2,1
48,2000,2100,60,15,2.0,6,2.0,2,1,2,1
49,2000,2100,60,15,2.0,6,2.0,2,1,2,1
50,2000,2100,60,15,2.0,6,2.0,2,1,2,1
51,2000,2100,60,15,2.0,6,2.0,2,1,2,1
52,2000,2100,60,5,3.0,6,3.0,4,3,1,1
53,2000,2100,60,5,3.0,6,3.0,4,3,1,1
54,2000,2100,60,5,3.0,6,3.0,4,3,1,1
55,2000,2100,60,5,3.0,6,3.0,4,3,1,1
56,2000,2100,60,5,3.0,6,3.0,4,3,1,1
57,2000,2100,60,1,3.0,8,3.0,2,1,2,1
58,2000,2100,60,3,3.0,9,2.0,2,1,2,1
59,2000,2100,60,3,3.0,9,2.0,2,1,2,1
60,2000,2100,60,3,3.0,9,2.0,2,1,2,1
61,2000,2100,60,2,3.0,6,2.0,2,1,1,1
62,2000,2100,60,2,3.0,6,2.0,2,1,1,1
63,2000,2100,60,2,2.0,6,3.0,2,1,1,1
64,2000,2100,60,2,2.0,6,3.0,2,1,1,1
65,2000,2100,60,2,3.0,10,3.0,4,2,2,1
66,2000,2100,60,2,3.0,10,3.0,4,2,2,1
67,2000,2100,60,2,1.0,4,1.0,2,1,2,1
68,2000,2100,60,2,1.0,4,1.0,2,1,2,1
69,2000,2100,60,1,3.0,6,2.0,4,2,1,1
70,2000,2100,60,3,3.0,7,3.0,3,2,1,1
71,2000,2100,60,3,3.0,7,3.0,3,2,1,1
72,2000,2100,60,3,3.0,7,3.0,3,2,1,1
73,2000,2100,60,1,3.0,6,3.0,4,2,1,1
74,2000,2100,60,4,3.0,7,3.0,4,2,2,1
75,2000,2100,60,4,3.0,7,3.0,4,2,2,1
76,2000,2100,60,4,3.0,7,3.0,4,2,2,1
77,2000,2100,60,4,3.0,7,3.0,4,2,2,1
78,2000,2100,60,1,3.0,9,3.0,2,1,2,1
79,2000,2100,60,16,2.0,10,3.0,2,1,2,1
80,2000,2100,60,16,2.0,10,3.0,2,1,2,1
81,2000,2100,60,16,2.0,10,3.0,2,1,2,1
82,2000,2100,60,16,2.0,10,3.0,2,1,2,1
83,2000,2100,60,16,2.0,10,3.0,2,1,2,1
84,2000,2100,60,16,2.0,10,3.0,2,1,2,1
85,2000,2100,60,16,2.0,10,3.0,2,1,2,1
86,2000,2100,60,16,2.0,10,3.0,2,1,2,1
87,2000,2100,60,16,2.0,10,3.0,2,1,2,1
88,2000,2100,60,16,2.0,10,3.0,2,1,2,1
89,2000,2100,60,16,2.0,10,3.0,2,1,2,1
90,2000,2100,60,16,2.0,10,3.0,2,1,2,1
91,2000,2100,60,16,2.0,10,3.0,2,1,2,1
92,2000,2100,60,16,2.0,10,3.0,2,1,2,1
93,2000,2100,60,16,2.0,10,3.0,2,1,2,1
94,2000,2100,60,16,2.0,10,3.0,2,1,2,1
95,2000,2100,60,2,0.0,10,3.0,4,1,1,1
96,2000,2100,60,2,0.0,10,3.0,4,1,1,1
97,2000,2100,60,10,3.0,6,3.0,2,1,1,1
98,2000,2100,60,10,3.0,6,3.0,2,1,1,1
99,2000,2100,60,10,3.0,6,3.0,2,1,1,1
100,2000,2100,60,10,3.0,6,3.0,2,1,1,1
101,2000,2100,60,10,3.0,6,3.0,2,1,1,1
102,2000,2100,60,10,3.0,6,3.0,2,1,1,1
103,2000,2100,60,10,3.0,6,3.0,2,1,1,1
104,2000,2100,60,10,3.0,6,3.0,2,1,1,1
105,2000,2100,60,10,3.0,6,3.0,2,1,1,1
106,2000,2100,60,10,3.0,6,3.0,2,1,1,1
107,2000,2100,60,6,2.0,7,2.0,2,1,2,1
108,2000,2100,60,6,2.0,7,2.0,2,1,2,1
109,2000,2100,60,6,2.0,7,2.0,2,1,2,1
110,2000,2100,60,6,2.0,7,2.0,2,1,2,1
111,2000,2100,60,6,2.0,7,2.0,2,1,2,1
112,2000,2100,60,6,2.0,7,2.0,2,1,2,1
113,2000,2100,60,3,3.0,10,3.0,1,1,1,1
114,2000,2100,60,3,3.0,10,3.0,1,1,1,1
115,2000,2100,60,3,3.0,10,3.0,1,1,1,1
116,2000,2100,60,4,2.0,4,1.0,1,1,1,1
117,2000,2100,60,4,2.0,4,1.0,1,1,1,1
118,2000,2100,60,4,2.0,4,1.0,1,1,1,1
119,2000,2100,60,4,2.0,4,1.0,1,1,1,1
120,2000,2100,60,3,3.0,6,1.0,2,1,1,1
121,2000,2100,60,3,3.0,6,1.0,2,1,1,1
122,2000,2100,60,3,3.0,6,1.0,2,1,1,1
123,2000,2100,60,2,3.0,7,2.0,1,1,2,1
124,2000,2100,60,2,3.0,7,2.0,1,1,2,1
125,2000,2100,60,1,3.0,6,3.0,4,3,2,1
126,2000,2100,60,2,3.0,8,3.0,2,2,1,1
127,2000,2100,60,2,3.0,8,3.0,2,2,1,1
128,2000,2100,60,1,1.0,6,3.0,2,1,2,1
129,2000,2100,60,1,3.0,5,1.0,4,2,1,1
130,2000,2100,60,2,1.0,10,3.0,4,2,2,1
131,2000,2100,60,2,1.0,10,3.0,4,2,2,1
132,2000,2100,60,1,3.0,7,3.0,4,2,1,1
133,2000,2100,60,1,3.0,7,3.0,4,2,2,1
134,2000,2100,60,1,2.0,6,1.0,4,2,1,1
135,2000,2100,60,1,2.0,5,1.0,4,2,1,1
136,2000,2100,60,8,3.0,5,2.0,4,2,2,1
137,2000,2100,60,8,3.0,5,2.0,4,2,2,1
138,2000,2100,60,8,3.0,5,2.0,4,2,2,1
139,2000,2100,60,8,3.0,5,2.0,4,2,2,1
140,2000,2100,60,8,3.0,5,2.0,4,2,2,1
141,2000,2100,60,8,3.0,5,2.0,4,2,2,1
142,2000,2100,60,8,3.0,5,2.0,4,2,2,1
143,2000,2100,60,8,3.0,5,2.0,4,2,2,1
144,2000,2100,60,2,3.0,8,3.0,2,1,1,1
145,2000,2100,60,2,3.0,8,3.0,2,1,1,1
146,2000,2100,60,3,2.0,7,3.0,2,1,1,1
147,2000,2100,60,3,2.0,7,3.0,2,1,1,1
148,2000,2100,60,3,2.0,7,3.0,2,1,1,1
149,2000,2100,60,1,2.0,8,3.0,4,3,1,1
150,2000,2100,60,1,3.0,7,3.0,1,1,2,1
151,2000,2100,60,1,0.0,2,0.0,4,1,1,1
152,2000,2100,60,4,2.0,5,1.0,2,1,2,1
153,2000,2100,60,4,2.0,5,1.0,2,1,2,1
154,2000,2100,60,4,2.0,5,1.0,2,1,2,1
155,2000,2100,60,4,2.0,5,1.0,2,1,2,1
156,2000,2100,60,1,1.0,3,1.0,2,1,1,1
157,2000,2100,60,5,2.0,7,2.0,2,1,2,1
158,2000,2100,60,5,2.0,7,2.0,2,1,2,1
159,2000,2100,60,5,2.0,7,2.0,2,1,2,1
160,2000,2100,60,5,2.0,7,2.0,2,1,2,1
161,2000,2100,60,5,2.0,7,2.0,2,1,2,1
162,2000,2100,60,2,3.0,10,3.0,4,4,1,1
163,2000,2100,60,2,3.0,10,3.0,4,4,1,1
164,2000,2100,60,1,3.0,8,3.0,2,1,2,1
165,2000,2100,60,2,2.0,4,2.0,2,1,2,1
166,2000,2100,60,2,2.0,4,2.0,2,1,2,1
167,2000,2100,60,1,2.0,7,2.0,4,3,1,1
168,2000,2100,60,2,3.0,6,2.0,2,1,1,1
169,2000,2100,60,2,3.0,6,2.0,2,1,1,1
