,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
0,2200,2300,60,3,0.0,10,0.0,5,3,2,1
1,2200,2300,60,3,0.0,10,0.0,5,3,2,1
2,2200,2300,60,3,0.0,10,0.0,5,3,2,1
3,2200,2300,60,2,3.0,10,3.0,4,1,2,1
4,2200,2300,60,2,3.0,10,3.0,4,1,2,1
5,2200,2300,60,1,3.0,8,3.0,4,4,2,1
6,2200,2300,60,13,3.0,10,3.0,2,1,1,1
7,2200,2300,60,13,3.0,10,3.0,2,1,1,1
8,2200,2300,60,13,3.0,10,3.0,2,1,1,1
9,2200,2300,60,13,3.0,10,3.0,2,1,1,1
10,2200,2300,60,13,3.0,10,3.0,2,1,1,1
11,2200,2300,60,13,3.0,10,3.0,2,1,1,1
12,2200,2300,60,13,3.0,10,3.0,2,1,1,1
13,2200,2300,60,13,3.0,10,3.0,2,1,1,1
14,2200,2300,60,13,3.0,10,3.0,2,1,1,1
15,2200,2300,60,13,3.0,10,3.0,2,1,1,1
16,2200,2300,60,13,3.0,10,3.0,2,1,1,1
17,2200,2300,60,13,3.0,10,3.0,2,1,1,1
18,2200,2300,60,13,3.0,10,3.0,2,1,1,1
19,2200,2300,60,3,1.0,2,0.0,2,1,1,1
20,2200,2300,60,3,1.0,2,0.0,2,1,1,1
21,2200,2300,60,3,1.0,2,0.0,2,1,1,1
22,2200,2300,60,1,3.0,5,3.0,2,1,2,1
23,2200,2300,60,1,1.0,10,3.0,4,2,2,1
24,2200,2300,60,3,3.0,2,1.0,2,1,2,1
25,2200,2300,60,3,3.0,2,1.0,2,1,2,1
26,2200,2300,60,3,3.0,2,1.0,2,1,2,1
27,2200,2300,60,7,3.0,6,2.0,2,1,2,1
28,2200,2300,60,7,3.0,6,2.0,2,1,2,1
29,2200,2300,60,7,3.0,6,2.0,2,1,2,1
30,2200,2300,60,7,3.0,6,2.0,2,1,2,1
31,2200,2300,60,7,3.0,6,2.0,2,1,2,1
32,2200,2300,60,7,3.0,6,2.0,2,1,2,1
33,2200,2300,60,7,3.0,6,2.0,2,1,2,1
34,2200,2300,60,2,2.0,8,3.0,4,2,2,1
35,2200,2300,60,2,2.0,8,3.0,4,2,2,1
36,2200,2300,60,1,1.0,7,3.0,4,2,2,1
37,2200,2300,60,15,2.0,6,2.0,2,1,2,1
38,2200,2300,60,15,2.0,6,2.0,2,1,2,1
39,2200,2300,60,15,2.0,6,2.0,2,1,2,1
40,2200,2300,60,15,2.0,6,2.0,2,1,2,1
41,2200,2300,60,15,2.0,6,2.0,2,1,2,1
42,2200,2300,60,15,2.0,6,2.0,2,1,2,1
43,2200,2300,60,15,2.0,6,2.0,2,1,2,1
44,2200,2300,60,15,2.0,6,2.0,2,1,2,1
45,2200,2300,60,15,2.0,6,2.0,2,1,2,1
46,2200,2300,60,15,2.0,6,2.0,2,1,2,1
47,2200,2300,60,15,2.0,6,2.0,2,1,2,1
48,2200,2300,60,15,2.0,6,2.0,2,1,2,1
49,2200,2300,60,15,2.0,6,2.0,2,1,2,1
50,2200,2300,60,15,2.0,6,2.0,2,1,2,1
51,2200,2300,60,15,2.0,6,2.0,2,1,2,1
52,2200,2300,60,5,3.0,6,3.0,4,3,1,1
53,2200,2300,60,5,3.0,6,3.0,4,3,1,1
54,2200,2300,60,5,3.0,6,3.0,4,3,1,1
55,2200,2300,60,5,3.0,6,3.0,4,3,1,1
56,2200,2300,60,5,3.0,6,3.0,4,3,1,1
57,2200,2300,60,1,3.0,8,3.0,2,1,2,1
58,2200,2300,60,3,3.0,9,2.0,2,1,2,1
59,2200,2300,60,3,3.0,9,2.0,2,1,2,1
60,2200,2300,60,3,3.0,9,2.0,2,1,2,1
61,2200,2300,60,2,3.0,6,2.0,2,1,1,1
62,2200,2300,60,2,3.0,6,2.0,2,1,1,1
63,2200,2300,60,2,2.0,6,3.0,2,1,1,1
64,2200,2300,60,2,2.0,6,3.0,2,1,1,1
65,2200,2300,60,2,3.0,10,3.0,4,2,2,1
66,2200,2300,60,2,3.0,10,3.0,4,2,2,1
67,2200,2300,60,2,1.0,4,1.0,2,1,2,1
68,2200,2300,60,2,1.0,4,1.0,2,1,2,1
69,2200,2300,60,1,3.0,6,2.0,4,2,1,1
70,2200,2300,60,3,3.0,7,3.0,3,2,1,1
71,2200,2300,60,3,3.0,7,3.0,3,2,1,1
72,2200,2300,60,3,3.0,7,3.0,3,2,1,1
73,2200,2300,60,1,3.0,6,3.0,4,2,1,1
74,2200,2300,60,4,3.0,7,3.0,4,2,2,1
75,2200,2300,60,4,3.0,7,3.0,4,2,2,1
76,2200,2300,60,4,3.0,7,3.0,4,2,2,1
77,2200,2300,60,4,3.0,7,3.0,4,2,2,1
78,2200,2300,60,1,3.0,9,3.0,2,1,2,1
79,2200,2300,60,16,2.0,10,3.0,2,1,2,1
80,2200,2300,60,16,2.0,10,3.0,2,1,2,1
81,2200,2300,60,16,2.0,10,3.0,2,1,2,1
82,2200,2300,60,16,2.0,10,3.0,2,1,2,1
83,2200,2300,60,16,2.0,10,3.0,2,1,2,1
84,2200,2300,60,16,2.0,10,3.0,2,1,2,1
85,2200,2300,60,16,2.0,10,3.0,2,1,2,1
86,2200,2300,60,16,2.0,10,3.0,2,1,2,1
87,2200,2300,60,16,2.0,10,3.0,2,1,2,1
88,2200,2300,60,16,2.0,10,3.0,2,1,2,1
89,2200,2300,60,16,2.0,10,3.0,2,1,2,1
90,2200,2300,60,16,2.0,10,3.0,2,1,2,1
91,2200,2300,60,16,2.0,10,3.0,2,1,2,1
92,2200,2300,60,16,2.0,10,3.0,2,1,2,1
93,2200,2300,60,16,2.0,10,3.0,2,1,2,1
94,2200,2300,60,16,2.0,10,3.0,2,1,2,1
95,2200,2300,60,2,0.0,10,3.0,4,1,1,1
96,2200,2300,60,2,0.0,10,3.0,4,1,1,1
97,2200,2300,60,10,3.0,6,3.0,2,1,1,1
98,2200,2300,60,10,3.0,6,3.0,2,1,1,1
99,2200,2300,60,10,3.0,6,3.0,2,1,1,1
100,2200,2300,60,10,3.0,6,3.0,2,1,1,1
101,2200,2300,60,10,3.0,6,3.0,2,1,1,1
102,2200,2300,60,10,3.0,6,3.0,2,1,1,1
