,STRTTIME,ENDTIME,TRVLCMIN,HHSIZE,HHVEHCNT,HHFAMINC,WRKCOUNT,R_AGE,EDUC,R_SEX,predicted_Class
0,500,600,60,3,0.0,10,0.0,5,3,2,6
1,500,600,60,3,0.0,10,0.0,5,3,2,6
2,500,600,60,3,0.0,10,0.0,5,3,2,6
3,500,600,60,2,3.0,10,3.0,4,1,2,2
4,500,600,60,2,3.0,10,3.0,4,1,2,2
5,500,600,60,1,3.0,8,3.0,4,4,2,2
6,500,600,60,13,3.0,10,3.0,2,1,1,3
7,500,600,60,13,3.0,10,3.0,2,1,1,3
8,500,600,60,13,3.0,10,3.0,2,1,1,3
9,500,600,60,13,3.0,10,3.0,2,1,1,3
10,500,600,60,13,3.0,10,3.0,2,1,1,3
11,500,600,60,13,3.0,10,3.0,2,1,1,3
12,500,600,60,13,3.0,10,3.0,2,1,1,3
13,500,600,60,13,3.0,10,3.0,2,1,1,3
14,500,600,60,13,3.0,10,3.0,2,1,1,3
15,500,600,60,13,3.0,10,3.0,2,1,1,3
16,500,600,60,13,3.0,10,3.0,2,1,1,3
17,500,600,60,13,3.0,10,3.0,2,1,1,3
18,500,600,60,13,3.0,10,3.0,2,1,1,3
19,500,600,60,3,1.0,2,0.0,2,1,1,3
20,500,600,60,3,1.0,2,0.0,2,1,1,3
21,500,600,60,3,1.0,2,0.0,2,1,1,3
22,500,600,60,1,3.0,5,3.0,2,1,2,2
23,500,600,60,1,1.0,10,3.0,4,2,2,2
24,500,600,60,3,3.0,2,1.0,2,1,2,3
25,500,600,60,3,3.0,2,1.0,2,1,2,3
26,500,600,60,3,3.0,2,1.0,2,1,2,3
27,500,600,60,7,3.0,6,2.0,2,1,2,3
28,500,600,60,7,3.0,6,2.0,2,1,2,3
29,500,600,60,7,3.0,6,2.0,2,1,2,3
30,500,600,60,7,3.0,6,2.0,2,1,2,3
31,500,600,60,7,3.0,6,2.0,2,1,2,3
32,500,600,60,7,3.0,6,2.0,2,1,2,3
33,500,600,60,7,3.0,6,2.0,2,1,2,3
34,500,600,60,2,2.0,8,3.0,4,2,2,2
35,500,600,60,2,2.0,8,3.0,4,2,2,2
36,500,600,60,1,1.0,7,3.0,4,2,2,2
37,500,600,60,15,2.0,6,2.0,2,1,2,3
38,500,600,60,15,2.0,6,2.0,2,1,2,3
39,500,600,60,15,2.0,6,2.0,2,1,2,3
40,500,600,60,15,2.0,6,2.0,2,1,2,3
41,500,600,60,15,2.0,6,2.0,2,1,2,3
